INSTDATE,FIRSTROAD,SECONDROAD,QUADRANT,INT_TYPE,PEDBUTTONS,PED_TIMER,ACCESSIBLE_PEDESTRIAN_SIGNAL,latitude,longitude,Point,Count,MISTNO,UNITID
2017-12-15,AMIENS ROAD,FLANDERS AVENUE,SW,Pedestrian RRFB,Yes,No,No,51.0160542515731,-114.11479435996237,POINT (-114.11479435996237 51.0160542515731),1,B2863,1110067622
2021-12-03,EVERRIDGE DRIVE,EVEROAK DRIVE/EVERRIDGE ROAD,SW,Pedestrian RRFB,Yes,No,No,50.911002379717054,-114.11318145855698,POINT (-114.11318145855698 50.911002379717054),1,B0057,1110317243
2001-08-14,SANDARAC DRIVE,SANDALWOOD GATE,NW,Overhead Flasher,Yes,No,No,51.13986975009486,-114.1043025727554,POINT (-114.1043025727554 51.13986975009486),1,B2706,1109000832
1966-08-01, 20 AVENUE,  9 STREET,NW,Overhead Flasher,Yes,No,No,51.0705462130798,-114.08316684326635,POINT (-114.08316684326635 51.0705462130798),1,B2567,1109001031
1981-01-01,BEDDINGTON BOULEVARD,CENTRE STREET,N,Traffic signal,Yes,Yes,Yes,51.125173195669156,-114.07142691369461,POINT (-114.07142691369461 51.125173195669156),1,0004,1109001179
2018-07-23,MEMORIAL DRIVE,ZOO ROAD,NE,Traffic signal T intersection,Yes,Yes,Yes,51.04763651962374,-114.0361709226503,POINT (-114.0361709226503 51.04763651962374),1,0689,1110068089
2021-10-12, 14 AVENUE,MACLEOD TRAIL,SE,Traffic signal T intersection,Yes,Yes,Yes,51.03939785315491,-114.05854556844959,POINT (-114.05854556844959 51.03939785315491),1,1204,1110253508
2004-09-16, 11 STREET,NORTH IKEA ENTRANCE,SE,Traffic signal,Yes,No,No,50.98263361247825,-114.04387768544964,POINT (-114.04387768544964 50.98263361247825),1,0843,1109000886
2017-08-25,ELBOW DRIVE,SABRINA ROAD,SW,Pedestrian RRFB,Yes,No,No,50.957042941162875,-114.08468117325324,POINT (-114.08468117325324 50.957042941162875),1,B2890,1110058808
1981-02-01,BOWNESS ROAD, 33 AVENUE,NW,Overhead Flasher,Yes,No,No,51.0823802025719,-114.1732904508572,POINT (-114.1732904508572 51.0823802025719),1,B2547,1109000607
2005-04-18,CHAPARRAL BOULEVARD,CHAPARRAL DR/CHAPARRAL RIDGE D,SE,Traffic signal,Yes,Yes,Yes,50.88584812297496,-114.02471478219788,POINT (-114.02471478219788 50.88584812297496),1,0839,1109001442
1998-09-10,BERKLEY GATE, 14 STREET,NW,Traffic signal,Yes,No,No,51.12580903781511,-114.09878924134946,POINT (-114.09878924134946 51.12580903781511),1,0030,1109000849
1979-10-01,  8 AVENUE,PENSACOLA WAY,SE,Overhead Flasher,Yes,No,No,51.04518752909626,-113.95089215175283,POINT (-113.95089215175283 51.04518752909626),1,B2608,1109001808
2017-06-12,HIDDEN RANCH CRESCENT,HIDDEN VALLEY DRIVE,NW,Pedestrian RRFB,Yes,No,No,51.1506376056021,-114.11842300634049,POINT (-114.11842300634049 51.1506376056021),1,B2886,1109000732
1953-01-01, 17 AVENUE,MACLEOD TRAIL,SE,Traffic signal T intersection,No,Yes,No,51.03783659311872,-114.05865951267555,POINT (-114.05865951267555 51.03783659311872),1,0458,1109001344
2017-07-04,MILLRISE SQUARE/SHANNON SQUARE,SHAWNESSY BOULEVARD,SW,Pedestrian RRFB,Yes,No,No,50.91401904210129,-114.09686955573932,POINT (-114.09686955573932 50.91401904210129),1,B2892,1110058812
1980-10-01,  5 STREET, 22 AVENUE,SW,Overhead Flasher,Yes,No,No,51.0333688483624,-114.07419415604156,POINT (-114.07419415604156 51.0333688483624),1,B2630,1109001111
1991-06-24, 55 AVENUE,ELBOW DRIVE,SW,Traffic signal,Yes,Yes,No,51.00425520963348,-114.08132880832245,POINT (-114.08132880832245 51.00425520963348),1,0590,1109001043
1991-11-14,BOWNESS ROAD/3 AVENUE, 37 STREET,NW,Traffic signal,Yes,Yes,No,51.06010159576942,-114.1411669506289,POINT (-114.1411669506289 51.06010159576942),1,0155,1109000697
1988-11-18,  3 AVENUE,  3 STREET,SW,Traffic signal,No,No,Yes,51.05048786830906,-114.07005019979123,POINT (-114.07005019979123 51.05048786830906),1,0288,1109001197
2024-09-03,WENTWORTH DRIVE,WENTWORTH ROAD,SW,Pedestrian RRFB,Yes,No,No,51.05638824438984,-114.20737141616773,POINT (-114.20737141616773 51.05638824438984),1,B0115,1110433905
1969-01-01,  9 AVENUE,  7 STREET,SW,Traffic signal,Yes,Yes,Yes,51.045055356016626,-114.07879729915379,POINT (-114.07879729915379 51.045055356016626),1,0372,1109001061
2004-09-25,130 AVENUE,DEERFOOT TRAIL,SE,Traffic signal,No,No,No,50.931919933575415,-113.97750006175184,POINT (-113.97750006175184 50.931919933575415),1,0738,1109001722
2019-08-29,EVANSTON LINK/EVANSTON WAY,SYMONS VALLEY PARKWAY,NW,Traffic signal,Yes,Yes,Yes,51.18075525908018,-114.10054406959294,POINT (-114.10054406959294 51.18075525908018),1,1189,1110175375
1959-01-01, 11 AVENUE,  4 STREET,SW,Traffic signal,No,Yes,Yes,51.0426209842173,-114.0714852770037,POINT (-114.0714852770037 51.0426209842173),1,0404,1109001169
2011-03-11, 80 AVENUE,METIS TRAIL,NE,Traffic signal,Yes,Yes,No,51.12521851436793,-113.9700958904106,POINT (-113.9700958904106 51.12521851436793),1,0963,1109001620
2018-12-04,  8A AVENUE, 85 STREET,SW,Traffic signal,Yes,Yes,Yes,51.061542164822875,-114.21096718681488,POINT (-114.21096718681488 51.061542164822875),1,0492,1109001289
2010-12-06,  9 AVENUE, 85 STREET,SW,Traffic signal,Yes,Yes,Yes,51.059659243490444,-114.21097114304649,POINT (-114.21097114304649 51.059659243490444),1,0494,1109000545
1962-01-01,HERITAGE DRIVE,ELBOW DRIVE,SW,Traffic signal,Yes,No,No,50.97957222711633,-114.08314840792275,POINT (-114.08314840792275 50.97957222711633),1,0661,1109001018
1975-06-01, 30 AVENUE,  7 STREET,SW,Overhead Flasher,Yes,No,No,51.02641480243476,-114.08163842376946,POINT (-114.08163842376946 51.02641480243476),1,B2631,1109001036
1996-08-30,  4 AVENUE, 52 STREET,NE,Traffic signal T intersection,Yes,Yes,Yes,51.055133079886275,-113.95652169253745,POINT (-113.95652169253745 51.055133079886275),1,0172,1109001795
1972-01-01,  1 AVENUE,EDMONTON TRAIL ,NE,Traffic signal,No,Yes,No,51.0532598730952,-114.05027312599509,POINT (-114.05027312599509 51.0532598730952),1,0250,1109000856
1966-08-01,ELBOW DRIVE, 87 AVENUE,SW,Overhead Flasher,Yes,No,No,50.97525190520608,-114.0843538360084,POINT (-114.0843538360084 50.97525190520608),1,B2660,1109001004
1993-05-30,JOHN LAURIE BOULEVARD, 14 STREET,NW,Traffic signal,Yes,Yes,No,51.08978879294466,-114.09467903270819,POINT (-114.09467903270819 51.08978879294466),1,0049,1110013000
2003-03-27,BEDDINGTON TRAIL,HIDDEN VALLEY LINK/HIDDEN CREEK,NW,Traffic signal,Yes,Yes,Yes,51.15365299357481,-114.10596272345644,POINT (-114.10596272345644 51.15365299357481),1,0243,1109000828
2021-05-04,LEGACY VILLAGE LINK,NAPTHA PLAZA/LEGACY MAIN STREET,SE,Traffic signal,Yes,Yes,Yes,50.8618039735423,-114.0275323142716,POINT (-114.0275323142716 50.8618039735423),1,1214,1110227921
2014-03-30, 21 AVENUE,  4 STREET,SW,Traffic signal,No,Yes,Yes,51.0342973365735,-114.0715093370697,POINT (-114.0715093370697 51.0342973365735),1,0992,1109001588
2001-02-07,KENSINGTON ROAD, 18 STREET,NW,Overhead Flasher,Yes,No,No,51.05251878820858,-114.1024164702582,POINT (-114.1024164702582 51.05251878820858),1,B2698,1109000838
1974-01-01,ANDERSON ROAD,ELBOW DRIVE,SW,Traffic signal,Yes,Yes,Yes,50.95048312905028,-114.08453903103423,POINT (-114.08453903103423 50.95048312905028),1,0723,1109000999
1964-01-01,  8 AVENUE,  7 STREET,SW,Traffic signal,Yes,Yes,Yes,51.04599021977047,-114.07878295281817,POINT (-114.07878295281817 51.04599021977047),1,0347,1109001063
2015-08-25,ST GEORGES DRIVE, 12 STREET,NE,Traffic signal T intersection,Yes,Yes,No,51.04898677421459,-114.03146636478472,POINT (-114.03146636478472 51.04898677421459),1,0387,1109750925
1982-07-05,  8 AVENUE, 17A STREET,NE,Overhead Flasher,Yes,No,No,51.05975795468827,-114.01758904374486,POINT (-114.01758904374486 51.05975795468827),1,B2590,1109001453
2016-06-22,HAWKSIDE PARK,HAWKWOOD BOULEVARD,NW,Pedestrian RRFB,Yes,No,No,51.129987552473494,-114.17814607618175,POINT (-114.17814607618175 51.129987552473494),1,B2828,1110001162
1979-01-01, 12 AVENUE/MARBANK DRIVE, 36 STREET,NE,Traffic signal,Yes,Yes,No,51.06263455592811,-113.98172509215841,POINT (-113.98172509215841 51.06263455592811),1,0218,1109001687
2015-02-12,  9 AVENUE,  9 STREET,SE,Overhead Flasher,Yes,No,No,51.04284802167848,-114.03945794953006,POINT (-114.03945794953006 51.04284802167848),1,B2800,1109797782
2004-04-07,SHAWVILLE GATE,BISHOP O'BYRNE HIGH SCHOOL,SE,1/2 signal,Yes,No,No,50.8986061217273,-114.06724144022311,POINT (-114.06724144022311 50.8986061217273),1,0838,1109001239
2001-05-29, 10 AVENUE, 37 STREET,SW,Overhead Flasher,Yes,No,No,51.04325719599827,-114.14112405065411,POINT (-114.14112405065411 51.04325719599827),1,B2699,1109000702
1975-02-01,BOWNESS ROAD, 46 STREET,NW,Overhead Flasher,Yes,No,No,51.072642829288824,-114.16055105394977,POINT (-114.16055105394977 51.072642829288824),1,B2521,1109000641
1973-01-01,McKNIGHT BOULEVARD,AVIATION BLVD/12 STREET,NE,Traffic signal,Yes,Yes,No,51.09609979282944,-114.03339255063631,POINT (-114.03339255063631 51.09609979282944),1,0056,1109001415
2013-10-17,McKENZIE TOWNE AVENUE, 52 STREET,SE,Traffic signal T intersection,Yes,Yes,No,50.91640075641447,-113.95758181970386,POINT (-113.95758181970386 50.91640075641447),1,1101,1109409544
2017-08-12,162 AVENUE/SUN VALLEY BOULEVARD,MACLEOD TRAIL,SE,Traffic signal T intersection,Yes,Yes,Yes,50.9052224261657,-114.06085095965423,POINT (-114.06085095965423 50.9052224261657),1,1151,1109965638
2023-05-11,EVERGREEN GATE,FISH CREEK BOULEVARD,SW,Overhead Flasher,Yes,No,No,50.91762412974443,-114.10775788689527,POINT (-114.10775788689527 50.91762412974443),1,B0068,1110357954
2015-05-08,COPPERPOND BV/NEW BRIGHTON AV,McIVOR BOULEVARD,SE,Traffic signal,Yes,Yes,No,50.92300039000231,-113.93285972895843,POINT (-113.93285972895843 50.92300039000231),1,1089,1109697136
2013-04-11,FRONTIER ROAD, 84 STREET,SE,Traffic signal T intersection,No,No,No,51.01296428406688,-113.91198387248423,POINT (-113.91198387248423 51.01296428406688),1,1094,1109703184
2023-03-21,COVENTRY HILLS BV,COUNTRY VILLAGE GA/COVENTRY WAY,NE,Overhead Flasher,Yes,No,No,51.161264134041495,-114.05420193275738,POINT (-114.05420193275738 51.161264134041495),1,B0018,1110203133
1980-10-01,CENTRE STREET, 18 AVENUE,N,Overhead Flasher,Yes,No,No,51.06874049263988,-114.06251164339588,POINT (-114.06251164339588 51.06874049263988),1,B2574,1109001298
1988-11-07, 20 AVENUE, 34 STREET,NE,Traffic signal,Yes,Yes,Yes,51.07131912911424,-113.98546009669833,POINT (-113.98546009669833 51.07131912911424),1,0169,1109001675
1953-01-01, 12 AVENUE,  4 STREET,SW,Traffic signal,No,Yes,Yes,51.04165908310214,-114.07148379670767,POINT (-114.07148379670767 51.04165908310214),1,0415,1109001168
1956-01-01, 42 AVENUE,MACLEOD TRAIL,S,Traffic signal,Yes,Yes,Yes,51.01595248068544,-114.06441812898595,POINT (-114.06441812898595 51.01595248068544),1,0567,1109001261
1997-07-02, 61 AVENUE, 36 STREET,SE,Traffic signal,Yes,No,No,50.9989959358907,-113.98080982606534,POINT (-113.98080982606534 50.9989959358907),1,0875,1109001713
1929-01-01,  7 AVENUE,CENTRE STREET,S,Traffic signal,No,Yes,Yes,51.04647843794067,-114.0629672972547,POINT (-114.0629672972547 51.04647843794067),1,0341,1109001280
2001-06-06, 13 AVENUE,  1 STREET,SE,Traffic signal,No,Yes,No,51.040405013479756,-114.06093045800611,POINT (-114.06093045800611 51.040405013479756),1,0474,1109001337
2021-10-01,136 AVENUE,SYMONS VALLEY ROAD,NW,Pedestrian RRFB,,No,No,51.17593944898165,-114.13348926315294,POINT (-114.13348926315294 51.17593944898165),1,B0062-TEMP,1110332323
2015-03-31,OLD BANFF COACH ROAD,PATTERSON HILL,SW,Pedestrian RRFB,Yes,No,No,51.062840500986056,-114.18490247688909,POINT (-114.18490247688909 51.062840500986056),1,B2794,1109783940
2016-12-31, 8911,BONAVENTURE DRIVE,SE,Pedestrian RRFB,Yes,No,No,50.97411887956519,-114.06856968121568,POINT (-114.06856968121568 50.97411887956519),1,B2841,1110001181
1960-01-01, 17 AVENUE, 33 STREET,SW,Traffic signal,Yes,Yes,Yes,51.03781379233344,-114.1354824063938,POINT (-114.1354824063938 51.03781379233344),1,0443,1109000721
2015-04-01,SAGE HILL BOULEVARD,SHAGANAPPI TRAIL,NW,Traffic signal T intersection,Yes,Yes,Wai,51.170415189819835,-114.15290301177681,POINT (-114.15290301177681 51.170415189819835),1,1124,1109746215
2007-06-23,GLENMORE TRAIL,ELBOW DRIVE,SW,Traffic signal,Yes,Yes,Yes,50.99406844872529,-114.08319135495015,POINT (-114.08319135495015 50.99406844872529),1,0613,1109001021
1977-01-01,DALHOUSIE DRIVE, 66 AVENUE,NW,Overhead Flasher,Yes,No,No,51.11236396174931,-114.16733559307593,POINT (-114.16733559307593 51.11236396174931),1,B2512,1109000618
1956-01-01,  9 AVENUE,CENTRE STREET,S,Traffic signal T intersection,No,Yes,Yes,51.04461255742458,-114.06307459276718,POINT (-114.06307459276718 51.04461255742458),1,0378,1109001278
2018-11-27, 80 AVENUE,MARTHAS WAY/52 STREET ,NE,Traffic signal,Yes,Yes,Yes,51.12519934103935,-113.95837216413504,POINT (-113.95837216413504 51.12519934103935),1,1160,1110001832
1964-01-01,LANSDOWNE AVENUE/RIVERDALE AV,ELBOW DRIVE,SW,Traffic signal,Yes,Yes,No,51.0169098168522,-114.07823938988568,POINT (-114.07823938988568 51.0169098168522),1,0566,1109001067
1951-01-01,  8 AVENUE,  4 STREET,SW,Traffic signal,No,Yes,No,51.045803068216735,-114.07146914109512,POINT (-114.07146914109512 51.045803068216735),1,0350,1109001134
2021-07-21, 19 AVENUE, 37 STREET,SW,Traffic signal,Yes,Yes,Yes,51.03625261549978,-114.14117559751149,POINT (-114.14117559751149 51.03625261549978),1,1242,1110264684
2019-08-01,DISCOVERY RIDGE BOULEVARD,DISCOVERY RIDGE HILL/LANE,SW,Pedestrian RRFB,Yes,No,No,51.01521914901853,-114.21393894290148,POINT (-114.21393894290148 51.01521914901853),1,B0010,1110203125
1994-08-01,SUNMILLS DRIVE,SUNBANK ROAD,SE,Overhead Flasher,Yes,No,No,50.904642108207966,-114.04787077590184,POINT (-114.04787077590184 50.904642108207966),1,B2684,1109000868
1983-01-01, 25 AVENUE,DARTMOUTH ROAD,SE,Traffic signal T intersection,Yes,No,No,51.02833196796219,-114.04375041830058,POINT (-114.04375041830058 51.02833196796219),1,0502,1109000887
1990-11-19,NOSE HILL DRIVE,SILVER SPRINGS BOULEVARD,NW,Traffic signal T intersection,Yes,No,No,51.1161776865876,-114.2067988968239,POINT (-114.2067988968239 51.1161776865876),1,0067,1109000556
2023-04-06,BOWNESS ROAD, 43 STREET,NW,Traffic signal,Yes,Yes,Yes,51.069079729095456,-114.15575160266334,POINT (-114.15575160266334 51.069079729095456),1,1263,1110325663
2020-10-21, 24 AVENUE, 23 STREET,NW,Pedestrian RRFB,Yes,,,51.07428373583102,-114.1153884727507,POINT (-114.1153884727507 51.07428373583102),1,B0040,1110263713
2022-01-03,  9 AVENUE, 81 STREET,SW,Pedestrian RRFB,Yes,No,No,51.05964212316306,-114.20510851799965,POINT (-114.20510851799965 51.05964212316306),1,B0060,1110163881
1988-06-29,JOHN LAURIE BOULEVARD,HAWKWOOD BOULEVARD,NW,Traffic signal T intersection,Yes,No,No,51.12308673651491,-114.17018311815507,POINT (-114.17018311815507 51.12308673651491),1,0041,1109000614
1991-11-14,BOWNESS ROAD,POINT DR/VETERANS WAY,NW,Traffic signal,Yes,Yes,Yes,51.06093909844006,-114.14321244195192,POINT (-114.14321244195192 51.06093909844006),1,0153,1109000686
2017-04-12,KENSINGTON ROAD, 23 STREET,NW,Pedestrian RRFB,Yes,No,No,51.05248955739396,-114.11546001102423,POINT (-114.11546001102423 51.05248955739396),1,B2852,1110038955
1990-07-01,  8 AVENUE,CENTRE STREET,N,Overhead Flasher,Yes,No,No,51.059769097265985,-114.06252647163456,POINT (-114.06252647163456 51.059769097265985),1,B2575,1109001901
1992-11-24,CROWFOOT CRESCENT,CROWFOOT WAY,NW,Traffic signal,Yes,No,No,51.12489756953465,-114.20016989229245,POINT (-114.20016989229245 51.12489756953465),1,0063,1109000567
2017-05-24,TUSCANY RIDGE HEIGHTS,TUSCANY WAY,NW,Pedestrian RRFB,Yes,No,No,51.13063823146399,-114.25148501073173,POINT (-114.25148501073173 51.13063823146399),1,B2882,1110046505
2000-11-15,CROWCHILD TRAIL,SHAGANAPPI TRAIL,NW,Traffic signal,Yes,No,No,51.09792017720027,-114.15070393780579,POINT (-114.15070393780579 51.09792017720027),1,0804,1109000672
2012-03-21,DOUGLASDALE BOULEVARD,DOUGLAS PARK BV/DOUGLAS RIDGE CI,SE,Pedestrian RRFB,Yes,No,No,50.93450213794029,-113.9823925271889,POINT (-113.9823925271889 50.93450213794029),1,B2766,1109696673
2016-12-12,EVERRIDGE DRIVE, 24 STREET,SW,Pedestrian RRFB,Yes,No,No,50.910846490672874,-114.11703500412428,POINT (-114.11703500412428 50.910846490672874),1,B2573,1110001153
1954-01-01,  5 AVENUE, 10 STREET,NW,Traffic signal T intersection,No,Yes,Yes,51.05711167714095,-114.08594319212658,POINT (-114.08594319212658 51.05711167714095),1,0237,1109000986
1963-01-01,NORTHMOUNT DRIVE, 14 STREET,NW,Traffic signal,Yes,Yes,Yes,51.0830311742064,-114.09472592003254,POINT (-114.09472592003254 51.0830311742064),1,0079,1109000946
2004-09-28,130 AVENUE,DEERFOOT TRAIL,SE,Traffic signal,Yes,No,No,50.93192977800444,-113.97343281649081,POINT (-113.97343281649081 50.93192977800444),1,0852,1109001731
2020-02-05,SADDLEHORN DRIVE, 60 STREET,NE,Overhead Flasher,Yes,No,No,51.1294633112603,-113.94675726754105,POINT (-113.94675726754105 51.1294633112603),1,B0024,1110203139
2017-09-19, 72 AVENUE,HUNTRIDGE HILL,NE,Pedestrian RRFB,Yes,No,No,51.117973538159454,-114.06325292412357,POINT (-114.06325292412357 51.117973538159454),1,B2721,1110061935
1989-10-13,BRENTWOOD ROAD,CROWCHILD TR RAMP/MALL ENT,NW,Traffic signal,Yes,No,No,51.085758799704244,-114.12832975657122,POINT (-114.12832975657122 51.085758799704244),1,0098,1109000750
1991-01-21,  3 AVENUE,  4 STREET,SW,Traffic signal,No,Yes,No,51.05053192316769,-114.07152597928291,POINT (-114.07152597928291 51.05053192316769),1,0254,1109001160
2020-02-06,128 AVENUE, 60 STREET,NE,Traffic signal,Yes,Yes,Yes,51.16534495204936,-113.94675298930302,POINT (-113.94675298930302 51.16534495204936),1,1137,1110175195
2010-05-03, 96 AVENUE,HARVEST ROSE PARK,NE,Traffic signal,Yes,No,No,51.14154851193033,-114.06257858216189,POINT (-114.06257858216189 51.14154851193033),1,0989,1109001585
2010-11-16,  9 AVENUE,  6 STREET,SE,Traffic signal T intersection,No,Yes,Yes,51.044080513835944,-114.048358870967,POINT (-114.048358870967 51.044080513835944),1,1026,1109001929
1977-08-01,ACADIA DRIVE,LAKE SYLVAN DRIVE,SE,Overhead Flasher,Yes,No,No,50.943603170872386,-114.04294513501891,POINT (-114.04294513501891 50.943603170872386),1,B2675,1109000888
2004-09-17,HERITAGE MEADOWS WAY, 11 STREET,SE,Traffic signal,Yes,No,No,50.98421072128359,-114.04195715953946,POINT (-114.04195715953946 50.98421072128359),1,0840,1109000894
1967-01-01,McKNIGHT BOULEVARD,CENTRE STREET,N,Traffic signal,Yes,Yes,No,51.09606091744064,-114.0624450185322,POINT (-114.0624450185322 51.09606091744064),1,0052,1109001305
1981-01-01,MIDLAKE BOULEVARD,MIDPARK BOULEVARD/MIDRIDGE DR,SE,Traffic signal,Yes,Yes,Yes,50.91491701190124,-114.06157657391724,POINT (-114.06157657391724 50.91491701190124),1,0751,1109001309
2006-11-20,COUNTRY HILLS BOULEVARD,COUNTRY HILLS DR/PANORAMA HILLS WY,NW,Traffic signal,Yes,No,No,51.151371630648185,-114.06902447336603,POINT (-114.06902447336603 51.151371630648185),1,0948,1109001077
1981-01-01, 64 AVENUE,  9 STREET,NE,Traffic signal,Yes,Yes,Yes,51.11057057194451,-114.04135742812822,POINT (-114.04135742812822 51.11057057194451),1,0027,1109000900
2017-09-20,SADDLEMONT BOULEVARD,SADDLETOWNE CIRCLE,NE,Pedestrian RRFB,Yes,No,No,51.12598463937739,-113.94465583740347,POINT (-113.94465583740347 51.12598463937739),1,B2901,1110061946
2004-12-15,COUNTRY HILLS BOULEVARD,CITADEL WAY,NW,Traffic signal T intersection,Yes,No,No,51.142725266014985,-114.1954395124855,POINT (-114.1954395124855 51.142725266014985),1,0918,1109000574
2004-12-23, 12 AVENUE, 10 STREET,SW,Traffic signal,No,Yes,Yes,51.04208048395986,-114.08644299175069,POINT (-114.08644299175069 51.04208048395986),1,0482,1109000980
1992-02-04,CANYON MEADOWS DRIVE,LAKE FRASER DRIVE,SE,Traffic signal,Yes,No,No,50.9304189170014,-114.06602572321147,POINT (-114.06602572321147 50.9304189170014),1,0742,1109001244
1996-07-18, 17 AVENUE, 12 STREET,SW,Traffic signal,No,Yes,Yes,51.03782038457664,-114.09164380219951,POINT (-114.09164380219951 51.03782038457664),1,0470,1109000956
2000-08-08,CHINOOK CENTRE,  5 STREET,SW,Traffic signal T intersection,Yes,Yes,No,50.99773660270347,-114.07625989787672,POINT (-114.07625989787672 50.99773660270347),1,0611,1109001087
1970-01-01,BOWNESS ROAD,SHAGANAPPI TRAIL,NW,Traffic signal,Yes,Yes,Yes,51.063395850398116,-114.14911483899462,POINT (-114.14911483899462 51.063395850398116),1,0154,1109000673
1993-03-26,RICHMOND ROAD,STEWART GREEN,SW,Traffic signal,Yes,Yes,Yes,51.017176774664314,-114.17095808303051,POINT (-114.17095808303051 51.017176774664314),1,0627,1109000611
1980-09-01,FAIRMOUNT DRIVE, 94 AVENUE,SE,Overhead Flasher,Yes,No,No,50.96863284717289,-114.05921298586738,POINT (-114.05921298586738 50.96863284717289),1,B2664,1109001340
1987-09-04, 23 AVENUE,CROWCHILD TRAIL,NW,Traffic signal,No,No,No,51.07104181795787,-114.11792055652816,POINT (-114.11792055652816 51.07104181795787),1,0110,1109000783
1956-01-01,  5 AVENUE,  8 STREET,SW,Traffic signal,No,Yes,No,51.04889856612075,-114.08105041868801,POINT (-114.08105041868801 51.04889856612075),1,0304,1109001052
1999-08-28,PEIGAN TRAIL, 25 STREET/26 STREET,SE,Traffic signal,Yes,Yes,Yes,51.01535343495157,-113.99914806843121,POINT (-113.99914806843121 51.01535343495157),1,0563,1109001633
